5,0.95892,0.2,0.28366
5.02,0.95306,0.2,0.30278
5.04,0.94681,0.2,0.32178
5.06,0.94019,0.2,0.34065
5.08,0.93319,0.2,0.35939
5.1,0.92581,0.2,0.37798
5.12,0.91807,0.2,0.39642
5.14,0.90996,0.2,0.4147
5.16,0.90148,0.2,0.43281
5.18,0.89265,0.2,0.45076
5.2,0.88345,0.2,0.46852
5.22,0.87391,0.2,0.48609
5.24,0.86401,0.2,0.50347
5.26,0.85377,0.2,0.52065
5.28,0.84319,0.2,0.53762
5.3,0.83227,0.2,0.55437
5.32,0.82101,0.2,0.57091
5.34,0.80943,0.2,0.58721
5.36,0.79753,0.2,0.60328
5.38,0.7853,0.2,0.61911
5.4,0.77276,0.2,0.63469
5.42,0.75992,0.2,0.65002
5.44,0.74677,0.2,0.66509
5.46,0.73332,0.2,0.67989
5.48,0.71957,0.2,0.69442
5.5,0.70554,0.2,0.70867
5.52,0.69123,0.2,0.72264
5.54,0.67664,0.2,0.73632
5.56,0.66178,0.2,0.7497
5.58,0.64665,0.2,0.76279
5.6,0.63127,0.2,0.77557
5.62,0.61563,0.2,0.78804
5.64,0.59975,0.2,0.80019
5.66,0.58362,0.2,0.81202
5.68,0.56727,0.2,0.82353
5.7,0.55069,0.2,0.83471
5.72,0.53388,0.2,0.84556
5.74,0.51687,0.2,0.85607
5.76,0.49964,0.2,0.86623
5.78,0.48222,0.2,0.87605
5.8,0.4646,0.2,0.88552
5.82,0.4468,0.2,0.89463
5.84,0.42882,0.2,0.90339
5.86,0.41067,0.2,0.91179
5.88,0.39235,0.2,0.91982
5.9,0.37388,0.2,0.92748
5.92,0.35525,0.2,0.93477
5.94,0.33649,0.2,0.94169
5.96,0.31759,0.2,0.94823
5.98,0.29856,0.2,0.95439
6,0.27942,0.2,0.96017
6.02,0.26016,0.2,0.96557
6.04,0.2408,0.2,0.97058
6.06,0.22134,0.2,0.9752
6.08,0.20179,0.2,0.97943
6.1,0.18216,0.2,0.98327
6.12,0.16246,0.2,0.98671
6.14,0.1427,0.2,0.98977
6.16,0.12287,0.2,0.99242
6.18,0.103,0.2,0.99468
6.2,0.083089,0.2,0.99654
6.22,0.063143,0.2,0.998
6.24,0.043172,0.2,0.99907
6.26,0.023183,0.2,0.99973
6.28,0.0031853,0.2,0.99999
6.3,-0.016814,0.2,0.99986
6.32,-0.036806,0.2,0.99932
6.34,-0.056784,0.2,0.99839
6.36,-0.076739,0.2,0.99705
6.38,-0.096664,0.2,0.99532
6.4,-0.11655,0.2,0.99318
6.42,-0.13639,0.2,0.99066
6.44,-0.15617,0.2,0.98773
6.46,-0.17589,0.2,0.98441
6.48,-0.19555,0.2,0.98069
6.5,-0.21512,0.2,0.97659
6.52,-0.23461,0.2,0.97209
6.54,-0.254,0.2,0.9672
6.56,-0.27329,0.2,0.96193
6.58,-0.29248,0.2,0.95627
6.6,-0.31154,0.2,0.95023
6.62,-0.33048,0.2,0.94381
6.64,-0.34929,0.2,0.93701
6.66,-0.36796,0.2,0.92984
6.68,-0.38648,0.2,0.9223
6.7,-0.40485,0.2,0.91438
6.72,-0.42306,0.2,0.9061
6.74,-0.44109,0.2,0.89746
6.76,-0.45895,0.2,0.88846
6.78,-0.47663,0.2,0.87911
6.8,-0.49411,0.2,0.8694
6.82,-0.5114,0.2,0.85934
6.84,-0.52848,0.2,0.84894
6.86,-0.54536,0.2,0.8382
6.88,-0.56201,0.2,0.82713
6.9,-0.57844,0.2,0.81573
6.92,-0.59464,0.2,0.80399
6.94,-0.6106,0.2,0.79194
6.96,-0.62631,0.2,0.77957
6.98,-0.64178,0.2,0.76689
7,-0.65699,0.2,0.7539
7.02,-0.67193,0.2,0.74061
7.04,-0.68661,0.2,0.72703
7.06,-0.70101,0.2,0.71315
7.08,-0.71513,0.2,0.69899
7.1,-0.72897,0.2,0.68455
7.12,-0.74251,0.2,0.66983
7.14,-0.75576,0.2,0.65485
7.16,-0.76871,0.2,0.6396
7.18,-0.78134,0.2,0.6241
7.2,-0.79367,0.2,0.60835
7.22,-0.80568,0.2,0.59236
7.24,-0.81736,0.2,0.57613
7.26,-0.82872,0.2,0.55967
7.28,-0.83975,0.2,0.54298
7.3,-0.85044,0.2,0.52608
7.32,-0.86079,0.2,0.50896
7.34,-0.87079,0.2,0.49165
7.36,-0.88045,0.2,0.47414
7.38,-0.88976,0.2,0.45643
7.4,-0.89871,0.2,0.43855
7.42,-0.9073,0.2,0.42049
7.44,-0.91553,0.2,0.40226
7.46,-0.92339,0.2,0.38387
7.48,-0.93088,0.2,0.36532
7.5,-0.938,0.2,0.34664
7.52,-0.94474,0.2,0.32781
7.54,-0.95111,0.2,0.30885
7.56,-0.9571,0.2,0.28977
7.58,-0.9627,0.2,0.27057
7.6,-0.96792,0.2,0.25126
7.62,-0.97275,0.2,0.23185
7.64,-0.97719,0.2,0.21235
7.66,-0.98124,0.2,0.19277
7.68,-0.9849,0.2,0.17311
7.7,-0.98817,0.2,0.15337
7.72,-0.99104,0.2,0.13358
7.74,-0.99351,0.2,0.11373
7.76,-0.99559,0.2,0.093843
7.78,-0.99726,0.2,0.073914
7.8,-0.99854,0.2,0.053955
7.82,-0.99942,0.2,0.033975
7.84,-0.9999,0.2,0.013981
7.86,-0.99998,0.2,-0.0060183
7.88,-0.99966,0.2,-0.026015
7.9,-0.99894,0.2,-0.046002
7.92,-0.99782,0.2,-0.06597
7.94,-0.9963,0.2,-0.085912
7.96,-0.99439,0.2,-0.10582
7.98,-0.99207,0.2,-0.12569
8,-0.98936,0.2,-0.1455
8.02,-0.98625,0.2,-0.16526
8.04,-0.98275,0.2,-0.18495
8.06,-0.97885,0.2,-0.20456
8.08,-0.97457,0.2,-0.2241
8.1,-0.96989,0.2,-0.24354
8.12,-0.96483,0.2,-0.26289
8.14,-0.95937,0.2,-0.28213
8.16,-0.95354,0.2,-0.30126
8.18,-0.94733,0.2,-0.32027
8.2,-0.94073,0.2,-0.33915
8.22,-0.93376,0.2,-0.3579
8.24,-0.92642,0.2,-0.3765
8.26,-0.9187,0.2,-0.39495
8.28,-0.91062,0.2,-0.41325
8.3,-0.90217,0.2,-0.43138
8.32,-0.89336,0.2,-0.44933
8.34,-0.8842,0.2,-0.46711
8.36,-0.87468,0.2,-0.4847
8.38,-0.86481,0.2,-0.50209
8.4,-0.8546,0.2,-0.51929
8.42,-0.84404,0.2,-0.53628
8.44,-0.83315,0.2,-0.55305
8.46,-0.82192,0.2,-0.5696
8.48,-0.81037,0.2,-0.58592
8.5,-0.79849,0.2,-0.60201
8.52,-0.78629,0.2,-0.61786
8.54,-0.77377,0.2,-0.63346
8.56,-0.76095,0.2,-0.64881
8.58,-0.74782,0.2,-0.6639
8.6,-0.7344,0.2,-0.67872
8.62,-0.72068,0.2,-0.69327
8.64,-0.70667,0.2,-0.70755
8.66,-0.69238,0.2,-0.72154
8.68,-0.67781,0.2,-0.73524
8.7,-0.66297,0.2,-0.74865
8.72,-0.64786,0.2,-0.76176
8.74,-0.6325,0.2,-0.77456
8.76,-0.61688,0.2,-0.78705
8.78,-0.60102,0.2,-0.79923
8.8,-0.58492,0.2,-0.81109
8.82,-0.56858,0.2,-0.82263
8.84,-0.55201,0.2,-0.83383
8.86,-0.53523,0.2,-0.84471
8.88,-0.51823,0.2,-0.85524
8.9,-0.50102,0.2,-0.86544
8.92,-0.48361,0.2,-0.87528
8.94,-0.46601,0.2,-0.88478
8.96,-0.44822,0.2,-0.89392
8.98,-0.43026,0.2,-0.90271
9,-0.41212,0.2,-0.91113
9.02,-0.39381,0.2,-0.91919
9.04,-0.37535,0.2,-0.92688
9.06,-0.35674,0.2,-0.9342
9.08,-0.33799,0.2,-0.94115
9.1,-0.3191,0.2,-0.94772
9.12,-0.30008,0.2,-0.95391
9.14,-0.28094,0.2,-0.95972
9.16,-0.26169,0.2,-0.96515
9.18,-0.24234,0.2,-0.97019
9.2,-0.22289,0.2,-0.97484
9.22,-0.20335,0.2,-0.97911
9.24,-0.18373,0.2,-0.98298
9.26,-0.16403,0.2,-0.98645
9.28,-0.14427,0.2,-0.98954
9.3,-0.12445,0.2,-0.99223
9.32,-0.10459,0.2,-0.99452
9.34,-0.084676,0.2,-0.99641
9.36,-0.064733,0.2,-0.9979
9.38,-0.044763,0.2,-0.999
9.4,-0.024775,0.2,-0.99969
9.42,-0.0047779,0.2,-0.99999
9.44,0.015221,0.2,-0.99988
9.46,0.035215,0.2,-0.99938
9.48,0.055194,0.2,-0.99848
9.5,0.075151,0.2,-0.99717
9.52,0.095078,0.2,-0.99547
9.54,0.11497,0.2,-0.99337
9.56,0.13481,0.2,-0.99087
9.58,0.1546,0.2,-0.98798
9.6,0.17433,0.2,-0.98469
9.62,0.19398,0.2,-0.981
9.64,0.21356,0.2,-0.97693
9.66,0.23306,0.2,-0.97246
9.68,0.25246,0.2,-0.96761
9.7,0.27176,0.2,-0.96236
9.72,0.29095,0.2,-0.95674
9.74,0.31003,0.2,-0.95073
9.76,0.32898,0.2,-0.94434
9.78,0.3478,0.2,-0.93757
9.8,0.36648,0.2,-0.93043
9.82,0.38501,0.2,-0.92291
9.84,0.40339,0.2,-0.91503
9.86,0.42161,0.2,-0.90678
9.88,0.43966,0.2,-0.89816
9.9,0.45754,0.2,-0.88919
9.92,0.47523,0.2,-0.87986
9.94,0.49273,0.2,-0.87018
9.96,0.51003,0.2,-0.86016
9.98,0.52713,0.2,-0.84978
10,0.54402,0.2,-0.83907
10.02,0.56069,0.2,-0.82802
10.04,0.57714,0.2,-0.81665
10.06,0.59336,0.2,-0.80494
10.08,0.60934,0.2,-0.79291
10.1,0.62507,0.2,-0.78057
10.12,0.64056,0.2,-0.76791
10.14,0.65579,0.2,-0.75495
10.16,0.67075,0.2,-0.74168
10.18,0.68545,0.2,-0.72812
10.2,0.69987,0.2,-0.71427
10.22,0.71402,0.2,-0.70013
10.24,0.72788,0.2,-0.68571
10.26,0.74145,0.2,-0.67101
10.28,0.75472,0.2,-0.65605
10.3,0.76769,0.2,-0.64083
10.32,0.78035,0.2,-0.62535
10.34,0.7927,0.2,-0.60961
10.36,0.80473,0.2,-0.59364
10.38,0.81644,0.2,-0.57743
10.4,0.82783,0.2,-0.56098
10.42,0.83888,0.2,-0.54432
10.44,0.8496,0.2,-0.52743
10.46,0.85998,0.2,-0.51033
10.48,0.87001,0.2,-0.49303
10.5,0.8797,0.2,-0.47554
10.52,0.88903,0.2,-0.45785
10.54,0.89801,0.2,-0.43998
10.56,0.90663,0.2,-0.42193
10.58,0.91488,0.2,-0.40372
10.6,0.92278,0.2,-0.38534
10.62,0.9303,0.2,-0.36681
10.64,0.93745,0.2,-0.34813
10.66,0.94422,0.2,-0.32931
10.68,0.95062,0.2,-0.31036
10.7,0.95664,0.2,-0.29129
10.72,0.96227,0.2,-0.2721
10.74,0.96752,0.2,-0.2528
10.76,0.97238,0.2,-0.2334
10.78,0.97685,0.2,-0.21391
10.8,0.98094,0.2,-0.19433
10.82,0.98463,0.2,-0.17467
10.84,0.98792,0.2,-0.15495
10.86,0.99082,0.2,-0.13516
10.88,0.99333,0.2,-0.11532
10.9,0.99544,0.2,-0.095429
10.92,0.99715,0.2,-0.075502
10.94,0.99846,0.2,-0.055546
10.96,0.99937,0.2,-0.035567
10.98,0.99988,0.2,-0.015574
11,0.99999,0.2,0.0044257
11.02,0.9997,0.2,0.024423
11.04,0.99901,0.2,0.044411
11.06,0.99793,0.2,0.064381
11.08,0.99644,0.2,0.084325
11.1,0.99455,0.2,0.10424
11.12,0.99227,0.2,0.1241
11.14,0.98959,0.2,0.14392
11.16,0.98651,0.2,0.16369
11.18,0.98304,0.2,0.18338
11.2,0.97918,0.2,0.203
11.22,0.97492,0.2,0.22255
11.24,0.97028,0.2,0.242
11.26,0.96524,0.2,0.26135
11.28,0.95982,0.2,0.28061
11.3,0.95402,0.2,0.29975
11.32,0.94783,0.2,0.31876
11.34,0.94127,0.2,0.33766
11.36,0.93433,0.2,0.35641
11.38,0.92701,0.2,0.37503
11.4,0.91933,0.2,0.39349
11.42,0.91128,0.2,0.4118
11.44,0.90286,0.2,0.42994
11.46,0.89408,0.2,0.44791
11.48,0.88494,0.2,0.4657
11.5,0.87545,0.2,0.4833
11.52,0.86561,0.2,0.50072
11.54,0.85542,0.2,0.51793
11.56,0.8449,0.2,0.53493
11.58,0.83403,0.2,0.55172
11.6,0.82283,0.2,0.56829
11.62,0.8113,0.2,0.58463
11.64,0.79944,0.2,0.60074
11.66,0.78727,0.2,0.61661
11.68,0.77478,0.2,0.63223
11.7,0.76198,0.2,0.6476
11.72,0.74888,0.2,0.66271
11.74,0.73548,0.2,0.67755
11.76,0.72178,0.2,0.69212
11.78,0.70779,0.2,0.70642
11.8,0.69353,0.2,0.72043
11.82,0.67898,0.2,0.73416
11.84,0.66416,0.2,0.74759
11.86,0.64908,0.2,0.76072
11.88,0.63373,0.2,0.77355
11.9,0.61814,0.2,0.78607
11.92,0.60229,0.2,0.79828
11.94,0.58621,0.2,0.81016
11.96,0.56989,0.2,0.82172
11.98,0.55334,0.2,0.83295
12,0.53657,0.2,0.84385
12.02,0.51959,0.2,0.85442
12.04,0.5024,0.2,0.86464
12.06,0.48501,0.2,0.87451
12.08,0.46742,0.2,0.88404
12.1,0.44965,0.2,0.89321
12.12,0.43169,0.2,0.90202
12.14,0.41357,0.2,0.91047
12.16,0.39528,0.2,0.91856
12.18,0.37683,0.2,0.92628
12.2,0.35823,0.2,0.93363
12.22,0.33949,0.2,0.94061
12.24,0.32061,0.2,0.94721
12.26,0.3016,0.2,0.95343
12.28,0.28247,0.2,0.95928
12.3,0.26323,0.2,0.96473
12.32,0.24389,0.2,0.9698
12.34,0.22444,0.2,0.97449
12.36,0.20491,0.2,0.97878
12.38,0.18529,0.2,0.98268
12.4,0.1656,0.2,0.98619
12.42,0.14585,0.2,0.98931
12.44,0.12603,0.2,0.99203
12.46,0.10617,0.2,0.99435
12.48,0.086263,0.2,0.99627
12.5,0.066322,0.2,0.9978
12.52,0.046354,0.2,0.99893
12.54,0.026368,0.2,0.99965
12.56,0.0063706,0.2,0.99998
12.58,-0.013629,0.2,0.99991
12.6,-0.033623,0.2,0.99943
12.62,-0.053604,0.2,0.99856
12.64,-0.073563,0.2,0.99729
12.66,-0.093493,0.2,0.99562
12.68,-0.11339,0.2,0.99355
12.7,-0.13323,0.2,0.99108
12.72,-0.15303,0.2,0.98822
12.74,-0.17276,0.2,0.98496
12.76,-0.19242,0.2,0.98131
12.78,-0.21201,0.2,0.97727
12.8,-0.23151,0.2,0.97283
12.82,-0.25092,0.2,0.96801
12.84,-0.27023,0.2,0.9628
12.86,-0.28943,0.2,0.9572
12.88,-0.30851,0.2,0.95122
12.9,-0.32747,0.2,0.94486
12.92,-0.3463,0.2,0.93812
12.94,-0.365,0.2,0.93101
12.96,-0.38354,0.2,0.92352
12.98,-0.40194,0.2,0.91567
13,-0.42017,0.2,0.90745
13.02,-0.43823,0.2,0.89886
13.04,-0.45612,0.2,0.88992
13.06,-0.47383,0.2,0.88062
13.08,-0.49134,0.2,0.87097
13.1,-0.50866,0.2,0.86097
13.12,-0.52578,0.2,0.85062
13.14,-0.54268,0.2,0.83994
13.16,-0.55937,0.2,0.82892
13.18,-0.57584,0.2,0.81756
13.2,-0.59207,0.2,0.80588
13.22,-0.60807,0.2,0.79388
13.24,-0.62383,0.2,0.78156
13.26,-0.63933,0.2,0.76893
13.28,-0.65458,0.2,0.75599
13.3,-0.66957,0.2,0.74275
13.32,-0.68429,0.2,0.72921
13.34,-0.69874,0.2,0.71538
13.36,-0.7129,0.2,0.70126
13.38,-0.72678,0.2,0.68687
13.4,-0.74038,0.2,0.67219
13.42,-0.75367,0.2,0.65725
13.44,-0.76666,0.2,0.64205
13.46,-0.77935,0.2,0.62659
13.48,-0.79173,0.2,0.61088
13.5,-0.80378,0.2,0.59492
13.52,-0.81552,0.2,0.57873
13.54,-0.82693,0.2,0.5623
13.56,-0.83801,0.2,0.54565
13.58,-0.84876,0.2,0.52878
13.6,-0.85916,0.2,0.5117
13.62,-0.86922,0.2,0.49442
13.64,-0.87894,0.2,0.47694
13.66,-0.8883,0.2,0.45926
13.68,-0.89731,0.2,0.44141
13.7,-0.90595,0.2,0.42337
13.72,-0.91424,0.2,0.40517
13.74,-0.92216,0.2,0.38681
13.76,-0.92971,0.2,0.36829
13.78,-0.93689,0.2,0.34962
13.8,-0.9437,0.2,0.33081
13.82,-0.95012,0.2,0.31188
13.84,-0.95617,0.2,0.29281
13.86,-0.96183,0.2,0.27363
13.88,-0.96711,0.2,0.25434
13.9,-0.97201,0.2,0.23495
13.92,-0.97651,0.2,0.21546
13.94,-0.98063,0.2,0.19589
13.96,-0.98435,0.2,0.17624
13.98,-0.98767,0.2,0.15652
14,-0.99061,0.2,0.13674
14.02,-0.99314,0.2,0.1169
14.04,-0.99528,0.2,0.097014
14.06,-0.99702,0.2,0.07709
14.08,-0.99837,0.2,0.057136
14.1,-0.99931,0.2,0.037158
14.12,-0.99985,0.2,0.017166
14.14,-1,0.2,-0.0028331
14.16,-0.99974,0.2,-0.022831
14.18,-0.99908,0.2,-0.04282
14.2,-0.99803,0.2,-0.062792
14.22,-0.99657,0.2,-0.082738
14.24,-0.99472,0.2,-0.10265
14.26,-0.99247,0.2,-0.12252
14.28,-0.98982,0.2,-0.14235
14.3,-0.98677,0.2,-0.16211
14.32,-0.98333,0.2,-0.18182
14.34,-0.9795,0.2,-0.20145
14.36,-0.97528,0.2,-0.22099
14.38,-0.97066,0.2,-0.24045
14.4,-0.96566,0.2,-0.25982
14.42,-0.96027,0.2,-0.27908
14.44,-0.9545,0.2,-0.29823
14.46,-0.94834,0.2,-0.31725
14.48,-0.94181,0.2,-0.33616
14.5,-0.9349,0.2,-0.35492
14.52,-0.92761,0.2,-0.37355
14.54,-0.91995,0.2,-0.39203
14.56,-0.91193,0.2,-0.41035
14.58,-0.90354,0.2,-0.4285
14.6,-0.89479,0.2,-0.44648
14.62,-0.88568,0.2,-0.46429
14.64,-0.87622,0.2,-0.48191
14.66,-0.86641,0.2,-0.49934
14.68,-0.85625,0.2,-0.51656
14.7,-0.84575,0.2,-0.53358
14.72,-0.83491,0.2,-0.55039
